date,state,fips,cases,deaths,Cases Per Capita,Deaths per capita,,State Population,,
3/7/20,Florida,12,12,2, 0.06 , 0.01 ,," 21,477,737 ",,
3/7/20,Georgia,13,7,0, 0.07 , -   ,," 10,617,423 ",,
3/7/20,Hawaii,15,1,0, 0.07 , -   ,," 1,415,872 ",,
3/7/20,Illinois,17,6,0, 0.05 , -   ,," 12,671,821 ",,
3/7/20,Indiana,18,1,0, 0.01 , -   ,," 6,732,219 ",,
3/7/20,Kansas,20,1,0, 0.03 , -   ,," 2,913,314 ",,
3/7/20,Kentucky,21,1,0, 0.02 , -   ,," 4,467,673 ",,
3/7/20,Maryland,24,3,0, 0.05 , -   ,," 6,045,680 ",,
3/7/20,Massachusetts,25,13,0, 0.19 , -   ,," 6,892,503 ",,
3/7/20,Minnesota,27,1,0, 0.02 , -   ,," 5,639,632 ",,
3/7/20,Missouri,29,1,0, 0.02 , -   ,," 6,137,428 ",,
3/7/20,Nebraska,31,14,0, 0.72 , -   ,," 1,934,408 ",,
3/7/20,Nevada,32,2,0, 0.06 , -   ,," 3,080,156 ",,
3/7/20,New Hampshire,33,4,0, 0.29 , -   ,," 1,359,711 ",,
3/7/20,New Jersey,34,4,0, 0.05 , -   ,," 8,882,190 ",,
3/7/20,New York,36,89,0, 0.46 , -   ,," 19,453,561 ",,
3/7/20,North Carolina,37,2,0, 0.02 , -   ,," 10,488,084 ",,
3/7/20,Oklahoma,40,1,0, 0.03 , -   ,," 3,956,971 ",,
3/7/20,Oregon,41,6,0, 0.14 , -   ,," 4,217,737 ",,
3/7/20,Pennsylvania,42,4,0, 0.03 , -   ,," 12,801,989 ",,
3/7/20,Rhode Island,44,3,0, 0.28 , -   ,," 1,059,361 ",,
3/7/20,South Carolina,45,2,0, 0.04 , -   ,," 5,148,714 ",,
3/7/20,Tennessee,47,1,0, 0.01 , -   ,," 6,829,174 ",,
3/7/20,Texas,48,19,0, 0.07 , -   ,," 28,995,881 ",,
3/7/20,Utah,49,3,0, 0.09 , -   ,," 3,205,958 ",,
3/7/20,Vermont,50,1,0, 0.16 , -   ,," 623,989 ",,
3/7/20,Virginia,51,1,0, 0.01 , -   ,," 8,535,519 ",,
3/7/20,Washington,53,110,16, 1.44 , 0.21 ,," 7,614,893 ",,
3/7/20,Wisconsin,55,1,0, 0.02 , -   ,," 5,822,434 ",,
3/8/20,Arizona,4,5,0, 0.07 , -   ,," 7,278,717 ",,
3/8/20,California,6,112,1, 0.28 , 0.00 ,," 39,512,223 ",,
3/8/20,Colorado,8,8,0, 0.14 , -   ,," 5,758,736 ",,
3/8/20,Connecticut,9,1,0, 0.03 , -   ,," 3,565,287 ",,
3/8/20,District of Columbia,11,1,0, 0.14 , -   ,," 705,749 ",,
3/8/20,Florida,12,13,2, 0.06 , 0.01 ,," 21,477,737 ",,
3/8/20,Georgia,13,11,0, 0.10 , -   ,," 10,617,423 ",,
3/8/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/8/20,Illinois,17,7,0, 0.06 , -   ,," 12,671,821 ",,
3/8/20,Indiana,18,2,0, 0.03 , -   ,," 6,732,219 ",,
3/8/20,Iowa,19,3,0, 0.10 , -   ,," 3,155,070 ",,
3/8/20,Kansas,20,1,0, 0.03 , -   ,," 2,913,314 ",,
3/8/20,Kentucky,21,4,0, 0.09 , -   ,," 4,467,673 ",,
3/8/20,Maryland,24,5,0, 0.08 , -   ,," 6,045,680 ",,
3/8/20,Massachusetts,25,28,0, 0.41 , -   ,," 6,892,503 ",,
3/8/20,Minnesota,27,2,0, 0.04 , -   ,," 5,639,632 ",,
3/8/20,Missouri,29,1,0, 0.02 , -   ,," 6,137,428 ",,
3/8/20,Nebraska,31,16,0, 0.83 , -   ,," 1,934,408 ",,
3/8/20,Nevada,32,4,0, 0.13 , -   ,," 3,080,156 ",,
3/8/20,New Hampshire,33,4,0, 0.29 , -   ,," 1,359,711 ",,
3/8/20,New Jersey,34,6,0, 0.07 , -   ,," 8,882,190 ",,
3/8/20,New York,36,106,0, 0.54 , -   ,," 19,453,561 ",,
3/8/20,North Carolina,37,2,0, 0.02 , -   ,," 10,488,084 ",,
3/8/20,Oklahoma,40,1,0, 0.03 , -   ,," 3,956,971 ",,
3/8/20,Oregon,41,13,0, 0.31 , -   ,," 4,217,737 ",,
3/8/20,Pennsylvania,42,6,0, 0.05 , -   ,," 12,801,989 ",,
3/8/20,Rhode Island,44,3,0, 0.28 , -   ,," 1,059,361 ",,
3/8/20,South Carolina,45,6,0, 0.12 , -   ,," 5,148,714 ",,
3/8/20,Tennessee,47,3,0, 0.04 , -   ,," 6,829,174 ",,
3/8/20,Texas,48,23,0, 0.08 , -   ,," 28,995,881 ",,
3/8/20,Utah,49,3,0, 0.09 , -   ,," 3,205,958 ",,
3/8/20,Vermont,50,1,0, 0.16 , -   ,," 623,989 ",,
3/8/20,Virginia,51,2,0, 0.02 , -   ,," 8,535,519 ",,
3/8/20,Washington,53,141,19, 1.85 , 0.25 ,," 7,614,893 ",,
3/8/20,Wisconsin,55,1,0, 0.02 , -   ,," 5,822,434 ",,
3/9/20,Arizona,4,6,0, 0.08 , -   ,," 7,278,717 ",,
3/9/20,California,6,172,2, 0.44 , 0.01 ,," 39,512,223 ",,
3/9/20,Colorado,8,12,0, 0.21 , -   ,," 5,758,736 ",,
3/9/20,Connecticut,9,2,0, 0.06 , -   ,," 3,565,287 ",,
3/9/20,District of Columbia,11,4,0, 0.57 , -   ,," 705,749 ",,
3/9/20,Florida,12,14,2, 0.07 , 0.01 ,," 21,477,737 ",,
3/9/20,Georgia,13,17,0, 0.16 , -   ,," 10,617,423 ",,
3/9/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/9/20,Illinois,17,11,0, 0.09 , -   ,," 12,671,821 ",,
3/9/20,Indiana,18,4,0, 0.06 , -   ,," 6,732,219 ",,
3/9/20,Iowa,19,8,0, 0.25 , -   ,," 3,155,070 ",,
3/9/20,Kansas,20,1,0, 0.03 , -   ,," 2,913,314 ",,
3/9/20,Kentucky,21,5,0, 0.11 , -   ,," 4,467,673 ",,
3/9/20,Louisiana,22,1,0, 0.02 , -   ,," 4,648,794 ",,
3/9/20,Maryland,24,6,0, 0.10 , -   ,," 6,045,680 ",,
3/9/20,Massachusetts,25,41,0, 0.59 , -   ,," 6,892,503 ",,
3/9/20,Minnesota,27,2,0, 0.04 , -   ,," 5,639,632 ",,
3/9/20,Missouri,29,1,0, 0.02 , -   ,," 6,137,428 ",,
3/9/20,Nebraska,31,16,0, 0.83 , -   ,," 1,934,408 ",,
3/9/20,Nevada,32,4,0, 0.13 , -   ,," 3,080,156 ",,
3/9/20,New Hampshire,33,4,0, 0.29 , -   ,," 1,359,711 ",,
3/9/20,New Jersey,34,11,0, 0.12 , -   ,," 8,882,190 ",,
3/9/20,New York,36,142,0, 0.73 , -   ,," 19,453,561 ",,
3/9/20,North Carolina,37,7,0, 0.07 , -   ,," 10,488,084 ",,
3/9/20,Ohio,39,3,0, 0.03 , -   ,," 11,689,100 ",,
3/9/20,Oklahoma,40,1,0, 0.03 , -   ,," 3,956,971 ",,
3/9/20,Oregon,41,13,0, 0.31 , -   ,," 4,217,737 ",,
3/9/20,Pennsylvania,42,10,0, 0.08 , -   ,," 12,801,989 ",,
3/9/20,Rhode Island,44,3,0, 0.28 , -   ,," 1,059,361 ",,
3/9/20,South Carolina,45,7,0, 0.14 , -   ,," 5,148,714 ",,
3/9/20,Tennessee,47,4,0, 0.06 , -   ,," 6,829,174 ",,
3/9/20,Texas,48,24,0, 0.08 , -   ,," 28,995,881 ",,
3/9/20,Utah,49,3,0, 0.09 , -   ,," 3,205,958 ",,
3/9/20,Vermont,50,1,0, 0.16 , -   ,," 623,989 ",,
3/9/20,Virginia,51,5,0, 0.06 , -   ,," 8,535,519 ",,
3/9/20,Washington,53,179,22, 2.35 , 0.29 ,," 7,614,893 ",,
3/9/20,Wisconsin,55,2,0, 0.03 , -   ,," 5,822,434 ",,
3/10/20,Arizona,4,6,0, 0.08 , -   ,," 7,278,717 ",,
3/10/20,California,6,179,3, 0.45 , 0.01 ,," 39,512,223 ",,
3/10/20,Colorado,8,17,0, 0.30 , -   ,," 5,758,736 ",,
3/10/20,Connecticut,9,2,0, 0.06 , -   ,," 3,565,287 ",,
3/10/20,District of Columbia,11,4,0, 0.57 , -   ,," 705,749 ",,
3/10/20,Florida,12,23,2, 0.11 , 0.01 ,," 21,477,737 ",,
3/10/20,Georgia,13,22,0, 0.21 , -   ,," 10,617,423 ",,
3/10/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/10/20,Illinois,17,19,0, 0.15 , -   ,," 12,671,821 ",,
3/10/20,Indiana,18,6,0, 0.09 , -   ,," 6,732,219 ",,
3/10/20,Iowa,19,13,0, 0.41 , -   ,," 3,155,070 ",,
3/10/20,Kansas,20,1,0, 0.03 , -   ,," 2,913,314 ",,
3/10/20,Kentucky,21,7,0, 0.16 , -   ,," 4,467,673 ",,
3/10/20,Louisiana,22,6,0, 0.13 , -   ,," 4,648,794 ",,
3/10/20,Maryland,24,9,0, 0.15 , -   ,," 6,045,680 ",,
3/10/20,Massachusetts,25,92,0, 1.33 , -   ,," 6,892,503 ",,
3/10/20,Michigan,26,2,0, 0.02 , -   ,," 9,986,857 ",,
3/10/20,Minnesota,27,3,0, 0.05 , -   ,," 5,639,632 ",,
3/10/20,Missouri,29,1,0, 0.02 , -   ,," 6,137,428 ",,
3/10/20,Nebraska,31,17,0, 0.88 , -   ,," 1,934,408 ",,
3/10/20,Nevada,32,4,0, 0.13 , -   ,," 3,080,156 ",,
3/10/20,New Hampshire,33,5,0, 0.37 , -   ,," 1,359,711 ",,
3/10/20,New Jersey,34,15,1, 0.17 , 0.01 ,," 8,882,190 ",,
3/10/20,New York,36,173,0, 0.89 , -   ,," 19,453,561 ",,
3/10/20,North Carolina,37,7,0, 0.07 , -   ,," 10,488,084 ",,
3/10/20,Ohio,39,3,0, 0.03 , -   ,," 11,689,100 ",,
3/10/20,Oklahoma,40,2,0, 0.05 , -   ,," 3,956,971 ",,
3/10/20,Oregon,41,14,0, 0.33 , -   ,," 4,217,737 ",,
3/10/20,Pennsylvania,42,12,0, 0.09 , -   ,," 12,801,989 ",,
3/10/20,Rhode Island,44,5,0, 0.47 , -   ,," 1,059,361 ",,
3/10/20,South Carolina,45,9,0, 0.17 , -   ,," 5,148,714 ",,
3/10/20,South Dakota,46,5,1, 0.57 , 0.11 ,," 884,659 ",,
3/10/20,Tennessee,47,7,0, 0.10 , -   ,," 6,829,174 ",,
3/10/20,Texas,48,31,0, 0.11 , -   ,," 28,995,881 ",,
3/10/20,Utah,49,4,0, 0.12 , -   ,," 3,205,958 ",,
3/10/20,Vermont,50,1,0, 0.16 , -   ,," 623,989 ",,
3/10/20,Virginia,51,8,0, 0.09 , -   ,," 8,535,519 ",,
3/10/20,Washington,53,279,24, 3.66 , 0.32 ,," 7,614,893 ",,
3/10/20,Wisconsin,55,3,0, 0.05 , -   ,," 5,822,434 ",,
3/11/20,Arizona,4,9,0, 0.12 , -   ,," 7,278,717 ",,
3/11/20,Arkansas,5,1,0, 0.03 , -   ,," 3,017,804 ",,
3/11/20,California,6,202,4, 0.51 , 0.01 ,," 39,512,223 ",,
3/11/20,Colorado,8,34,0, 0.59 , -   ,," 5,758,736 ",,
3/11/20,Connecticut,9,3,0, 0.08 , -   ,," 3,565,287 ",,
3/11/20,Delaware,10,1,0, 0.10 , -   ,," 973,764 ",,
3/11/20,District of Columbia,11,10,0, 1.42 , -   ,," 705,749 ",,
3/11/20,Florida,12,26,2, 0.12 , 0.01 ,," 21,477,737 ",,
3/11/20,Georgia,13,31,0, 0.29 , -   ,," 10,617,423 ",,
3/11/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/11/20,Illinois,17,25,0, 0.20 , -   ,," 12,671,821 ",,
3/11/20,Indiana,18,11,0, 0.16 , -   ,," 6,732,219 ",,
3/11/20,Iowa,19,14,0, 0.44 , -   ,," 3,155,070 ",,
3/11/20,Kansas,20,1,0, 0.03 , -   ,," 2,913,314 ",,
3/11/20,Kentucky,21,7,0, 0.16 , -   ,," 4,467,673 ",,
3/11/20,Louisiana,22,13,0, 0.28 , -   ,," 4,648,794 ",,
3/11/20,Maryland,24,13,0, 0.22 , -   ,," 6,045,680 ",,
3/11/20,Massachusetts,25,95,0, 1.38 , -   ,," 6,892,503 ",,
3/11/20,Michigan,26,2,0, 0.02 , -   ,," 9,986,857 ",,
3/11/20,Minnesota,27,5,0, 0.09 , -   ,," 5,639,632 ",,
3/11/20,Mississippi,28,1,0, 0.03 , -   ,," 2,976,149 ",,
3/11/20,Missouri,29,1,0, 0.02 , -   ,," 6,137,428 ",,
3/11/20,Nebraska,31,23,0, 1.19 , -   ,," 1,934,408 ",,
3/11/20,Nevada,32,7,0, 0.23 , -   ,," 3,080,156 ",,
3/11/20,New Hampshire,33,5,0, 0.37 , -   ,," 1,359,711 ",,
3/11/20,New Jersey,34,23,1, 0.26 , 0.01 ,," 8,882,190 ",,
3/11/20,New Mexico,35,4,0, 0.19 , -   ,," 2,096,829 ",,
3/11/20,New York,36,217,0, 1.12 , -   ,," 19,453,561 ",,
3/11/20,North Carolina,37,8,0, 0.08 , -   ,," 10,488,084 ",,
3/11/20,North Dakota,38,1,0, 0.13 , -   ,," 762,062 ",,
3/11/20,Ohio,39,4,0, 0.03 , -   ,," 11,689,100 ",,
3/11/20,Oklahoma,40,2,0, 0.05 , -   ,," 3,956,971 ",,
3/11/20,Oregon,41,20,0, 0.47 , -   ,," 4,217,737 ",,
3/11/20,Pennsylvania,42,16,0, 0.12 , -   ,," 12,801,989 ",,
3/11/20,Rhode Island,44,5,0, 0.47 , -   ,," 1,059,361 ",,
3/11/20,South Carolina,45,10,0, 0.19 , -   ,," 5,148,714 ",,
3/11/20,South Dakota,46,8,1, 0.90 , 0.11 ,," 884,659 ",,
3/11/20,Tennessee,47,8,0, 0.12 , -   ,," 6,829,174 ",,
3/11/20,Texas,48,33,0, 0.11 , -   ,," 28,995,881 ",,
3/11/20,Utah,49,5,0, 0.16 , -   ,," 3,205,958 ",,
3/11/20,Vermont,50,2,0, 0.32 , -   ,," 623,989 ",,
3/11/20,Virginia,51,10,0, 0.12 , -   ,," 8,535,519 ",,
3/11/20,Washington,53,338,29, 4.44 , 0.38 ,," 7,614,893 ",,
3/11/20,Wisconsin,55,6,0, 0.10 , -   ,," 5,822,434 ",,
3/11/20,Wyoming,56,1,0, 0.17 , -   ,," 578,759 ",,
3/12/20,Alaska,2,1,0, 0.14 , -   ,," 731,545 ",,
3/12/20,Arizona,4,9,0, 0.12 , -   ,," 7,278,717 ",,
3/12/20,Arkansas,5,6,0, 0.20 , -   ,," 3,017,804 ",,
3/12/20,California,6,252,4, 0.64 , 0.01 ,," 39,512,223 ",,
3/12/20,Colorado,8,49,1, 0.85 , 0.02 ,," 5,758,736 ",,
3/12/20,Connecticut,9,6,0, 0.17 , -   ,," 3,565,287 ",,
3/12/20,Delaware,10,4,0, 0.41 , -   ,," 973,764 ",,
3/12/20,District of Columbia,11,10,0, 1.42 , -   ,," 705,749 ",,
3/12/20,Florida,12,46,2, 0.21 , 0.01 ,," 21,477,737 ",,
3/12/20,Georgia,13,31,1, 0.29 , 0.01 ,," 10,617,423 ",,
3/12/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/12/20,Illinois,17,32,0, 0.25 , -   ,," 12,671,821 ",,
3/12/20,Indiana,18,12,0, 0.18 , -   ,," 6,732,219 ",,
3/12/20,Iowa,19,16,0, 0.51 , -   ,," 3,155,070 ",,
3/12/20,Kansas,20,5,1, 0.17 , 0.03 ,," 2,913,314 ",,
3/12/20,Kentucky,21,11,0, 0.25 , -   ,," 4,467,673 ",,
3/12/20,Louisiana,22,14,0, 0.30 , -   ,," 4,648,794 ",,
3/12/20,Maine,23,1,0, 0.07 , -   ,," 1,344,212 ",,
3/12/20,Maryland,24,13,0, 0.22 , -   ,," 6,045,680 ",,
3/12/20,Massachusetts,25,108,0, 1.57 , -   ,," 6,892,503 ",,
3/12/20,Michigan,26,12,0, 0.12 , -   ,," 9,986,857 ",,
3/12/20,Minnesota,27,9,0, 0.16 , -   ,," 5,639,632 ",,
3/12/20,Mississippi,28,1,0, 0.03 , -   ,," 2,976,149 ",,
3/12/20,Missouri,29,2,0, 0.03 , -   ,," 6,137,428 ",,
3/12/20,Nebraska,31,24,0, 1.24 , -   ,," 1,934,408 ",,
3/12/20,Nevada,32,11,0, 0.36 , -   ,," 3,080,156 ",,
3/12/20,New Hampshire,33,6,0, 0.44 , -   ,," 1,359,711 ",,
3/12/20,New Jersey,34,29,1, 0.33 , 0.01 ,," 8,882,190 ",,
3/12/20,New Mexico,35,6,0, 0.29 , -   ,," 2,096,829 ",,
3/12/20,New York,36,326,0, 1.68 , -   ,," 19,453,561 ",,
3/12/20,North Carolina,37,16,0, 0.15 , -   ,," 10,488,084 ",,
3/12/20,North Dakota,38,1,0, 0.13 , -   ,," 762,062 ",,
3/12/20,Ohio,39,5,0, 0.04 , -   ,," 11,689,100 ",,
3/12/20,Oklahoma,40,2,0, 0.05 , -   ,," 3,956,971 ",,
3/12/20,Oregon,41,30,0, 0.71 , -   ,," 4,217,737 ",,
3/12/20,Pennsylvania,42,22,0, 0.17 , -   ,," 12,801,989 ",,
3/12/20,Rhode Island,44,5,0, 0.47 , -   ,," 1,059,361 ",,
3/12/20,South Carolina,45,12,0, 0.23 , -   ,," 5,148,714 ",,
3/12/20,South Dakota,46,8,1, 0.90 , 0.11 ,," 884,659 ",,
3/12/20,Tennessee,47,18,0, 0.26 , -   ,," 6,829,174 ",,
3/12/20,Texas,48,41,0, 0.14 , -   ,," 28,995,881 ",,
3/12/20,Utah,49,7,0, 0.22 , -   ,," 3,205,958 ",,
3/12/20,Vermont,50,2,0, 0.32 , -   ,," 623,989 ",,
3/12/20,Virginia,51,17,0, 0.20 , -   ,," 8,535,519 ",,
3/12/20,Washington,53,419,32, 5.50 , 0.42 ,," 7,614,893 ",,
3/12/20,Wisconsin,55,8,0, 0.14 , -   ,," 5,822,434 ",,
3/12/20,Wyoming,56,1,0, 0.17 , -   ,," 578,759 ",,
3/13/20,Alabama,1,6,0, 0.12 , -   ,," 4,903,185 ",,
3/13/20,Alaska,2,1,0, 0.14 , -   ,," 731,545 ",,
3/13/20,Arizona,4,9,0, 0.12 , -   ,," 7,278,717 ",,
3/13/20,Arkansas,5,7,0, 0.23 , -   ,," 3,017,804 ",,
3/13/20,California,6,320,5, 0.81 , 0.01 ,," 39,512,223 ",,
3/13/20,Colorado,8,78,2, 1.35 , 0.03 ,," 5,758,736 ",,
3/13/20,Connecticut,9,11,0, 0.31 , -   ,," 3,565,287 ",,
3/13/20,Delaware,10,4,0, 0.41 , -   ,," 973,764 ",,
3/13/20,District of Columbia,11,10,0, 1.42 , -   ,," 705,749 ",,
3/13/20,Florida,12,70,2, 0.33 , 0.01 ,," 21,477,737 ",,
3/13/20,Georgia,13,41,1, 0.39 , 0.01 ,," 10,617,423 ",,
3/13/20,Hawaii,15,2,0, 0.14 , -   ,," 1,415,872 ",,
3/13/20,Idaho,16,1,0, 0.06 , -   ,," 1,787,065 ",,
3/13/20,Illinois,17,46,0, 0.36 , -   ,," 12,671,821 ",,
3/13/20,Indiana,18,12,0, 0.18 , -   ,," 6,732,219 ",,
3/13/20,Iowa,19,17,0, 0.54 , -   ,," 3,155,070 ",,
3/13/20,Kansas,20,6,1, 0.21 , 0.03 ,," 2,913,314 ",,
3/13/20,Kentucky,21,11,0, 0.25 , -   ,," 4,467,673 ",,
3/13/20,Louisiana,22,36,0, 0.77 , -   ,," 4,648,794 ",,
3/13/20,Maine,23,2,0, 0.15 , -   ,," 1,344,212 ",,
3/13/20,Maryland,24,18,0, 0.30 , -   ,," 6,045,680 ",,
3/13/20,Massachusetts,25,123,0, 1.78 , -   ,," 6,892,503 ",,
3/13/20,Michigan,26,25,0, 0.25 , -   ,," 9,986,857 ",,
3/13/20,Minnesota,27,14,0, 0.25 , -   ,," 5,639,632 ",,
3/13/20,Mississippi,28,6,0, 0.20 , -   ,," 2,976,149 ",,
3/13/20,Missouri,29,4,0, 0.07 , -   ,," 6,137,428 ",,
3/13/20,Montana,30,4,0, 0.37 , -   ,," 1,068,778 ",,
3/13/20,Nebraska,31,27,0, 1.40 , -   ,," 1,934,408 ",,
3/13/20,Nevada,32,19,0, 0.62 , -   ,," 3,080,156 ",,
3/13/20,New Hampshire,33,7,0, 0.51 , -   ,," 1,359,711 ",,
3/13/20,New Jersey,34,50,1, 0.56 , 0.01 ,," 8,882,190 ",,
3/13/20,New Mexico,35,10,0, 0.48 , -   ,," 2,096,829 ",,
3/13/20,New York,36,421,0, 2.16 , -   ,," 19,453,561 ",,
3/13/20,North Carolina,37,18,0, 0.17 , -   ,," 10,488,084 ",,
3/13/20,North Dakota,38,1,0, 0.13 , -   ,," 762,062 ",,
3/13/20,Ohio,39,13,0, 0.11 , -   ,," 11,689,100 ",,
3/13/20,Oklahoma,40,3,0, 0.08 , -   ,," 3,956,971 ",,
3/13/20,Oregon,41,30,0, 0.71 , -   ,," 4,217,737 ",,
3/13/20,Pennsylvania,42,41,0, 0.32 , -   ,," 12,801,989 ",,
3/13/20,Puerto Rico,72,3,0, 0.08 , -   ,," 3,654,474 ",,
3/13/20,Rhode Island,44,20,0, 1.89 , -   ,," 1,059,361 ",,
3/13/20,South Carolina,45,13,0, 0.25 , -   ,," 5,148,714 ",,
3/13/20,South Dakota,46,9,1, 1.02 , 0.11 ,," 884,659 ",,
3/13/20,Tennessee,47,26,0, 0.38 , -   ,," 6,829,174 ",,
3/13/20,Texas,48,58,0, 0.20 , -   ,," 28,995,881 ",,
3/13/20,Utah,49,7,0, 0.22 , -   ,," 3,205,958 ",,
3/13/20,Vermont,50,2,0, 0.32 , -   ,," 623,989 ",,
3/13/20,Virginia,51,30,0, 0.35 , -   ,," 8,535,519 ",,
3/13/20,Washington,53,511,37, 6.71 , 0.49 ,," 7,614,893 ",,
3/13/20,Wisconsin,55,19,0, 0.33 , -   ,," 5,822,434 ",,
3/13/20,Wyoming,56,2,0, 0.35 , -   ,," 578,759 ",,
3/14/20,Alabama,1,12,0, 0.24 , -   ,," 4,903,185 ",,
3/14/20,Alaska,2,1,0, 0.14 , -   ,," 731,545 ",,
3/14/20,Arizona,4,12,0, 0.16 , -   ,," 7,278,717 ",,
3/14/20,Arkansas,5,9,0, 0.30 , -   ,," 3,017,804 ",,
3/14/20,California,6,381,5, 0.96 , 0.01 ,," 39,512,223 ",,
3/14/20,Colorado,8,103,2, 1.79 , 0.03 ,," 5,758,736 ",,
3/14/20,Connecticut,9,20,0, 0.56 , -   ,," 3,565,287 ",,
3/14/20,Delaware,10,4,0, 0.41 , -   ,," 973,764 ",,
3/14/20,District of Columbia,11,16,0, 2.27 , -   ,," 705,749 ",,
3/14/20,Florida,12,70,3, 0.33 , 0.01 ,," 21,477,737 ",,
3/14/20,Georgia,13,65,1, 0.61 , 0.01 ,," 10,617,423 ",,
3/14/20,Hawaii,15,4,0, 0.28 , -   ,," 1,415,872 ",,
3/14/20,Idaho,16,5,0, 0.28 , -   ,," 1,787,065 ",,
3/14/20,Illinois,17,66,0, 0.52 , -   ,," 12,671,821 ",,
3/14/20,Indiana,18,15,0, 0.22 , -   ,," 6,732,219 ",,
3/14/20,Iowa,19,18,0, 0.57 , -   ,," 3,155,070 ",,
3/14/20,Kansas,20,8,1, 0.27 , 0.03 ,," 2,913,314 ",,
3/14/20,Kentucky,21,18,0, 0.40 , -   ,," 4,467,673 ",,
3/14/20,Louisiana,22,77,1, 1.66 , 0.02 ,," 4,648,794 ",,
3/14/20,Maine,23,3,0, 0.22 , -   ,," 1,344,212 ",,
3/14/20,Maryland,24,27,0, 0.45 , -   ,," 6,045,680 ",,
3/14/20,Massachusetts,25,138,0, 2.00 , -   ,," 6,892,503 ",,
3/14/20,Michigan,26,33,0, 0.33 , -   ,," 9,986,857 ",,
3/14/20,Minnesota,27,21,0, 0.37 , -   ,," 5,639,632 ",,
3/14/20,Mississippi,28,6,0, 0.20 , -   ,," 2,976,149 ",,
3/14/20,Missouri,29,5,0, 0.08 , -   ,," 6,137,428 ",,
3/14/20,Montana,30,6,0, 0.56 , -   ,," 1,068,778 ",,
3/14/20,Nebraska,31,29,0, 1.50 , -   ,," 1,934,408 ",,
3/14/20,Nevada,32,21,0, 0.68 , -   ,," 3,080,156 ",,
3/14/20,New Hampshire,33,7,0, 0.51 , -   ,," 1,359,711 ",,
3/14/20,New Jersey,34,75,2, 0.84 , 0.02 ,," 8,882,190 ",,
3/14/20,New Mexico,35,13,0, 0.62 , -   ,," 2,096,829 ",,
3/14/20,New York,36,610,2, 3.14 , 0.01 ,," 19,453,561 ",,
3/14/20,North Carolina,37,25,0, 0.24 , -   ,," 10,488,084 ",,
3/14/20,North Dakota,38,1,0, 0.13 , -   ,," 762,062 ",,
3/14/20,Ohio,39,26,0, 0.22 , -   ,," 11,689,100 ",,
3/14/20,Oklahoma,40,4,0, 0.10 , -   ,," 3,956,971 ",,
3/14/20,Oregon,41,36,1, 0.85 , 0.02 ,," 4,217,737 ",,
3/14/20,Pennsylvania,42,47,0, 0.37 , -   ,," 12,801,989 ",,
3/14/20,Puerto Rico,72,4,0, 0.11 , -   ,," 3,654,474 ",,
3/14/20,Rhode Island,44,20,0, 1.89 , -   ,," 1,059,361 ",,
3/14/20,South Carolina,45,19,0, 0.37 , -   ,," 5,148,714 ",,
3/14/20,South Dakota,46,9,1, 1.02 , 0.11 ,," 884,659 ",,
3/14/20,Tennessee,47,32,0, 0.47 , -   ,," 6,829,174 ",,
3/14/20,Texas,48,69,0, 0.24 , -   ,," 28,995,881 ",,
3/14/20,Utah,49,21,0, 0.66 , -   ,," 3,205,958 ",,
3/14/20,Vermont,50,5,0, 0.80 , -   ,," 623,989 ",,
3/14/20,Virginia,51,42,1, 0.49 , 0.01 ,," 8,535,519 ",,
3/14/20,Washington,53,609,40, 8.00 , 0.53 ,," 7,614,893 ",,
3/14/20,Wisconsin,55,27,0, 0.46 , -   ,," 5,822,434 ",,
3/14/20,Wyoming,56,3,0, 0.52 , -   ,," 578,759 ",,
3/15/20,Alabama,1,23,0, 0.47 , -   ,," 4,903,185 ",,
3/15/20,Alaska,2,1,0, 0.14 , -   ,," 731,545 ",,
3/15/20,Arizona,4,13,0, 0.18 , -   ,," 7,278,717 ",,
3/15/20,Arkansas,5,16,0, 0.53 , -   ,," 3,017,804 ",,
3/15/20,California,6,478,6, 1.21 , 0.02 ,," 39,512,223 ",,
3/15/20,Colorado,8,136,2, 2.36 , 0.03 ,," 5,758,736 ",,
3/15/20,Connecticut,9,26,0, 0.73 , -   ,," 3,565,287 ",,
3/15/20,Delaware,10,7,0, 0.72 , -   ,," 973,764 ",,
3/15/20,District of Columbia,11,17,0, 2.41 , -   ,," 705,749 ",,
3/15/20,Florida,12,109,3, 0.51 , 0.01 ,," 21,477,737 ",,
3/15/20,Georgia,13,97,1, 0.91 , 0.01 ,," 10,617,423 ",,
3/15/20,Guam,66,3,0, 1.79 , -   ,," 167,294 ",,
3/15/20,Hawaii,15,7,0, 0.49 , -   ,," 1,415,872 ",,
3/15/20,Idaho,16,5,0, 0.28 , -   ,," 1,787,065 ",,
3/15/20,Illinois,17,94,0, 0.74 , -   ,," 12,671,821 ",,
3/15/20,Indiana,18,19,0, 0.28 , -   ,," 6,732,219 ",,
3/15/20,Iowa,19,22,0, 0.70 , -   ,," 3,155,070 ",,
3/15/20,Kansas,20,9,1, 0.31 , 0.03 ,," 2,913,314 ",,
